venda_id,data,produto_id,cliente_id,vendedor_id,regiao,quantidade,desconto_pct,receita_bruta,receita_liquida,custo_total,margem
286,2023-09-07,11,18,10,Sul,10,0.092,1589.3,1443.08,948.5,494.58
277,2023-09-07,14,42,5,Nordeste,7,0.097,1358.63,1226.84,811.23,415.61
289,2023-09-07,12,68,12,Sul,4,0.008,1637.96,1624.86,876.68,748.18
290,2023-09-07,11,47,9,Centro-Oeste,2,0.024,317.86,310.23,189.7,120.53
291,2023-09-07,12,7,10,Sul,10,0.037,4094.9,3943.39,2191.7,1751.69
292,2023-09-07,8,10,15,Sudeste,3,0.015,856.59,843.74,524.79,318.95
293,2023-09-07,3,120,2,Norte,9,0.088,7972.74,7271.14,4319.01,2952.13
294,2023-09-07,13,8,13,Centro-Oeste,4,0.026,398.32,387.96,291.12,96.84
295,2023-09-07,11,110,1,Sul,26,0.066,4132.18,3859.46,2466.1,1393.36
296,2023-09-07,1,129,14,Centro-Oeste,15,0.006,1528.8,1519.63,1029.45,490.18
297,2023-09-07,13,66,10,Sul,4,0.086,398.32,364.06,291.12,72.94
298,2023-09-07,21,44,16,Sudeste,25,0.006,10898.75,10833.36,5220.75,5612.61
288,2023-09-07,11,27,1,Sul,6,0.074,953.58,883.02,569.1,313.92
355,2023-09-08,12,21,8,Sudeste,16,0.024,6551.84,6394.6,3506.72,2887.88
354,2023-09-08,20,121,3,Nordeste,38,0.07,9747.0,9064.71,5511.14,3553.57
353,2023-09-08,20,21,16,Sudeste,10,0.099,2565.0,2311.06,1450.3,860.76
349,2023-09-08,7,139,1,Sul,1,0.055,58.18,54.98,39.91,15.07
351,2023-09-08,3,132,12,Sul,1,0.062,885.86,830.94,479.89,351.05
350,2023-09-08,18,12,13,Centro-Oeste,3,0.087,1503.51,1372.7,823.38,549.32
356,2023-09-08,19,21,8,Sudeste,10,0.013,1043.8,1030.23,697.0,333.23
352,2023-09-08,7,102,1,Sul,15,0.06,872.7,820.34,598.65,221.69
357,2023-09-08,12,81,12,Sul,6,0.038,2456.94,2363.58,1315.02,1048.56
362,2023-09-08,22,4,12,Sul,9,0.084,838.71,768.26,589.05,179.21
359,2023-09-08,20,41,6,Nordeste,26,0.101,6669.0,5995.43,3770.78,2224.65
360,2023-09-08,2,28,8,Sudeste,6,0.091,1556.82,1415.15,873.42,541.73
361,2023-09-08,20,86,15,Sudeste,2,0.003,513.0,511.46,290.06,221.4
363,2023-09-08,1,35,7,Norte,5,0.035,509.6,491.76,343.15,148.61
364,2023-09-08,24,78,15,Sudeste,4,0.098,1604.32,1447.1,782.8,664.3
365,2023-09-08,15,69,1,Sul,2,0.005,859.78,855.48,420.62,434.86
366,2023-09-08,15,98,6,Nordeste,11,0.05,4728.79,4492.35,2313.41,2178.94
367,2023-09-08,8,31,1,Sul,1,0.078,285.53,263.26,174.93,88.33
348,2023-09-08,18,9,10,Sul,2,0.01,1002.34,992.32,548.92,443.4
358,2023-09-08,2,41,5,Nordeste,17,0.103,4410.99,3956.66,2474.69,1481.97
347,2023-09-08,8,4,12,Sul,7,0.08,1998.71,1838.81,1224.51,614.3
341,2023-09-08,15,107,16,Sudeste,5,0.056,2149.45,2029.08,1051.55,977.53
345,2023-09-08,22,116,15,Sudeste,4,0.026,372.76,363.07,261.8,101.27
325,2023-09-08,13,79,3,Nordeste,15,0.015,1493.7,1471.29,1091.7,379.59
326,2023-09-08,1,138,11,Centro-Oeste,12,0.063,1223.04,1145.99,823.56,322.43
346,2023-09-08,23,25,16,Sudeste,3,0.097,828.45,748.09,493.8,254.29
328,2023-09-08,4,95,3,Nordeste,5,0.092,251.25,228.14,169.5,58.64
329,2023-09-08,11,48,8,Sudeste,5,0.069,794.65,739.82,474.25,265.57
330,2023-09-08,4,6,15,Sudeste,13,0.037,653.25,629.08,440.7,188.38
331,2023-09-08,2,18,1,Sul,8,0.095,2075.76,1878.56,1164.56,714.0
332,2023-09-08,11,122,8,Sudeste,33,0.147,5244.69,4473.72,3130.05,1343.67
333,2023-09-08,19,104,16,Sudeste,1,0.076,104.38,96.45,69.7,26.75
327,2023-09-08,22,67,8,Sudeste,4,0.018,372.76,366.05,261.8,104.25
335,2023-09-08,12,98,3,Nordeste,18,0.005,7370.82,7333.97,3945.06,3388.91
336,2023-09-08,23,1,5,Nordeste,5,0.098,1380.75,1245.44,823.0,422.44
337,2023-09-08,10,6,15,Sudeste,14,0.046,1560.3,1488.53,1108.24,380.29
338,2023-09-08,21,72,12,Sul,29,0.178,12642.55,10392.18,6056.07,4336.11
339,2023-09-08,24,88,16,Sudeste,4,0.046,1604.32,1530.52,782.8,747.72
340,2023-09-08,13,132,12,Sul,4,0.078,398.32,367.25,291.12,76.13
342,2023-09-08,21,37,8,Sudeste,5,0.023,2179.75,2129.62,1044.15,1085.47
343,2023-09-08,17,115,8,Sudeste,2,0.084,414.86,380.01,262.16,117.85
344,2023-09-08,15,69,10,Sul,5,0.046,2149.45,2050.58,1051.55,999.03
334,2023-09-08,8,52,5,Nordeste,6,0.032,1713.18,1658.36,1049.58,608.78
386,2023-09-09,11,91,6,Nordeste,6,0.073,953.58,883.97,569.1,314.87
387,2023-09-09,17,74,13,Centro-Oeste,3,0.091,622.29,565.66,393.24,172.42
388,2023-09-09,5,130,8,Sudeste,2,0.012,388.32,383.66,248.9,134.76
389,2023-09-09,9,119,15,Sudeste,18,0.03,13674.42,13264.19,6945.12,6319.07
390,2023-09-09,3,59,10,Sul,2,0.004,1771.72,1764.63,959.78,804.85
391,2023-09-09,17,12,4,Centro-Oeste,1,0.061,207.43,194.78,131.08,63.7
396,2023-09-09,16,16,4,Centro-Oeste,3,0.069,174.45,162.41,121.86,40.55
393,2023-09-09,3,33,7,Norte,1,0.058,885.86,834.48,479.89,354.59
394,2023-09-09,4,9,12,Sul,3,0.028,150.75,146.53,101.7,44.83
395,2023-09-09,10,30,1,Sul,1,0.033,111.45,107.77,79.16,28.61
397,2023-09-09,19,138,4,Centro-Oeste,16,0.061,1670.08,1568.21,1115.2,453.01
384,2023-09-09,22,129,13,Centro-Oeste,14,0.086,1304.66,1192.46,916.3,276.16
392,2023-09-09,16,1,5,Nordeste,7,0.036,407.05,392.4,284.34,108.06
383,2023-09-09,16,114,16,Sudeste,29,0.08,1686.35,1551.44,1177.98,373.46
385,2023-09-09,8,104,16,Sudeste,2,0.096,571.06,516.24,349.86,166.38
381,2023-09-09,3,44,8,Sudeste,34,0.028,30119.24,29275.9,16316.26,12959.64
368,2023-09-09,5,91,6,Nordeste,10,0.088,1941.6,1770.74,1244.5,526.24
369,2023-09-09,1,107,15,Sudeste,6,0.064,611.52,572.38,411.78,160.6
371,2023-09-09,19,36,5,Nordeste,10,0.075,1043.8,965.52,697.0,268.52
372,2023-09-09,1,78,15,Sudeste,4,0.085,407.68,373.03,274.52,98.51
373,2023-09-09,6,82,10,Sul,3,0.016,2391.6,2353.33,1232.37,1120.96
374,2023-09-09,20,14,5,Nordeste,3,0.005,769.5,765.65,435.09,330.56
370,2023-09-09,11,55,16,Sudeste,2,0.096,317.86,287.35,189.7,97.65
376,2023-09-09,3,22,15,Sudeste,3,0.055,2657.58,2511.41,1439.67,1071.74
377,2023-09-09,24,80,6,Nordeste,4,0.004,1604.32,1597.9,782.8,815.1
378,2023-09-09,9,131,11,Centro-Oeste,24,0.021,18232.56,17849.68,9260.16,8589.52
379,2023-09-09,5,76,15,Sudeste,6,0.006,1164.96,1157.97,746.7,411.27
382,2023-09-09,17,130,8,Sudeste,5,0.029,1037.15,1007.07,655.4,351.67
380,2023-09-09,14,107,8,Sudeste,10,0.006,1940.9,1929.25,1158.9,770.35
375,2023-09-09,11,80,3,Nordeste,7,0.036,1112.51,1072.46,663.95,408.51
411,2023-09-10,16,36,3,Nordeste,19,0.032,1104.85,1069.49,771.78,297.71
413,2023-09-10,4,86,8,Sudeste,3,0.049,150.75,143.36,101.7,41.66
414,2023-09-10,10,2,2,Norte,1,0.004,111.45,111.0,79.16,31.84
415,2023-09-10,11,115,15,Sudeste,4,0.053,635.72,602.03,379.4,222.63
418,2023-09-10,11,47,9,Centro-Oeste,6,0.067,953.58,889.69,569.1,320.59
417,2023-09-10,16,11,14,Centro-Oeste,2,0.094,116.3,105.37,81.24,24.13
419,2023-09-10,21,118,4,Centro-Oeste,9,0.098,3923.55,3539.04,1879.47,1659.57
410,2023-09-10,11,105,3,Nordeste,8,0.023,1271.44,1242.2,758.8,483.4
416,2023-09-10,21,40,10,Sul,33,0.031,14386.35,13940.37,6891.39,7048.98
409,2023-09-10,14,120,7,Norte,8,0.073,1552.72,1439.37,927.12,512.25
412,2023-09-10,9,50,15,Sudeste,20,0.12,15193.8,13370.54,7716.8,5653.74
407,2023-09-10,11,95,3,Nordeste,5,0.074,794.65,735.85,474.25,261.6
408,2023-09-10,13,21,8,Sudeste,6,0.064,597.48,559.24,436.68,122.56
399,2023-09-10,20,88,16,Sudeste,3,0.037,769.5,741.03,435.09,305.94
400,2023-09-10,10,50,16,Sudeste,20,0.078,2229.0,2055.14,1583.2,471.94
401,2023-09-10,15,25,8,Sudeste,1,0.028,429.89,417.85,210.31,207.54
402,2023-09-10,7,99,6,Nordeste,15,0.014,872.7,860.48,598.65,261.83
398,2023-09-10,11,14,3,Nordeste,6,0.071,953.58,885.88,569.1,316.78
404,2023-09-10,22,111,16,Sudeste,3,0.031,279.57,270.9,196.35,74.55
405,2023-09-10,7,137,1,Sul,11,0.041,639.98,613.74,439.01,174.73
406,2023-09-10,18,83,16,Sudeste,27,0.164,13531.59,11312.41,7410.42,3901.99
403,2023-09-10,16,136,13,Centro-Oeste,5,0.042,290.75,278.54,203.1,75.44
445,2023-09-11,14,52,6,Nordeste,1,0.0,194.09,194.09,115.89,78.2
453,2023-09-11,13,34,13,Centro-Oeste,7,0.062,697.06,653.84,509.46,144.38
446,2023-09-11,4,14,5,Nordeste,2,0.047,100.5,95.78,67.8,27.98
447,2023-09-11,3,73,1,Sul,10,0.023,8858.6,8654.85,4798.9,3855.95
448,2023-09-11,23,23,9,Centro-Oeste,9,0.06,2485.35,2336.23,1481.4,854.83
449,2023-09-11,5,3,16,Sudeste,8,0.029,1553.28,1508.23,995.6,512.63
450,2023-09-11,7,19,7,Norte,5,0.016,290.9,286.25,199.55,86.7
451,2023-09-11,1,63,16,Sudeste,2,0.097,203.84,184.07,137.26,46.81
452,2023-09-11,19,134,3,Nordeste,6,0.069,626.28,583.07,418.2,164.87
454,2023-09-11,16,40,12,Sul,38,0.044,2209.7,2112.47,1543.56,568.91
459,2023-09-11,18,93,7,Norte,2,0.093,1002.34,909.12,548.92,360.2
456,2023-09-11,14,50,8,Sudeste,26,0.097,5046.34,4556.85,3013.14,1543.71
457,2023-09-11,14,101,6,Nordeste,6,0.072,1164.54,1080.69,695.34,385.35
458,2023-09-11,21,46,6,Nordeste,11,0.05,4795.45,4555.68,2297.13,2258.55
460,2023-09-11,15,126,13,Centro-Oeste,11,0.053,4728.79,4478.16,2313.41,2164.75
461,2023-09-11,17,133,9,Centro-Oeste,2,0.048,414.86,394.95,262.16,132.79
462,2023-09-11,19,79,6,Nordeste,9,0.012,939.42,928.15,627.3,300.85
463,2023-09-11,6,100,14,Centro-Oeste,11,0.097,8769.2,7918.59,4518.69,3399.9
464,2023-09-11,15,129,13,Centro-Oeste,9,0.075,3869.01,3578.83,1892.79,1686.04
444,2023-09-11,20,73,10,Sul,11,0.097,2821.5,2547.81,1595.33,952.48
455,2023-09-11,5,34,4,Centro-Oeste,1,0.047,194.16,185.03,124.45,60.58
443,2023-09-11,14,19,7,Norte,7,0.029,1358.63,1319.23,811.23,508.0
438,2023-09-11,9,68,1,Sul,2,0.084,1519.38,1391.75,771.68,620.07
441,2023-09-11,24,34,11,Centro-Oeste,4,0.021,1604.32,1570.63,782.8,787.83
442,2023-09-11,11,16,13,Centro-Oeste,5,0.078,794.65,732.67,474.25,258.42
420,2023-09-11,1,39,12,Sul,4,0.047,407.68,388.52,274.52,114.0
421,2023-09-11,17,76,16,Sudeste,4,0.08,829.72,763.34,524.32,239.02
422,2023-09-11,23,114,8,Sudeste,30,0.042,8284.5,7936.55,4938.0,2998.55
423,2023-09-11,17,5,12,Sul,13,0.049,2696.59,2564.46,1704.04,860.42
425,2023-09-11,13,41,3,Nordeste,26,0.101,2589.08,2327.58,1892.28,435.3
426,2023-09-11,4,98,6,Nordeste,6,0.037,301.5,290.34,203.4,86.94
427,2023-09-11,4,27,10,Sul,11,0.041,552.75,530.09,372.9,157.19
428,2023-09-11,4,20,15,Sudeste,10,0.069,502.5,467.83,339.0,128.83
429,2023-09-11,23,111,8,Sudeste,2,0.077,552.3,509.77,329.2,180.57
424,2023-09-11,15,107,15,Sudeste,10,0.02,4298.9,4212.92,2103.1,2109.82
431,2023-09-11,24,138,4,Centro-Oeste,12,0.036,4812.96,4639.69,2348.4,2291.29
432,2023-09-11,15,95,5,Nordeste,2,0.048,859.78,818.51,420.62,397.89
433,2023-09-11,19,66,1,Sul,1,0.051,104.38,99.06,69.7,29.36
434,2023-09-11,23,28,8,Sudeste,3,0.044,828.45,792.0,493.8,298.2
435,2023-09-11,13,42,3,Nordeste,14,0.053,1394.12,1320.23,1018.92,301.31
436,2023-09-11,2,91,6,Nordeste,14,0.062,3632.58,3407.36,2037.98,1369.38
437,2023-09-11,20,49,8,Sudeste,3,0.013,769.5,759.5,435.09,324.41
439,2023-09-11,4,24,7,Norte,3,0.067,150.75,140.65,101.7,38.95
430,2023-09-11,10,114,8,Sudeste,28,0.017,3120.6,3067.55,2216.48,851.07
440,2023-09-11,7,62,5,Nordeste,6,0.023,349.08,341.05,239.46,101.59
508,2023-09-12,15,48,16,Sudeste,3,0.023,1289.67,1260.01,630.93,629.08
507,2023-09-12,4,118,9,Centro-Oeste,29,0.147,1457.25,1243.03,983.1,259.93
506,2023-09-12,23,67,15,Sudeste,1,0.068,276.15,257.37,164.6,92.77
505,2023-09-12,4,3,8,Sudeste,10,0.019,502.5,492.95,339.0,153.95
504,2023-09-12,24,11,13,Centro-Oeste,5,0.091,2005.4,1822.91,978.5,844.41
503,2023-09-12,8,42,3,Nordeste,20,0.078,5710.6,5265.17,3498.6,1766.57
499,2023-09-12,7,1,6,Nordeste,14,0.065,814.52,761.58,558.74,202.84
501,2023-09-12,19,23,11,Centro-Oeste,11,0.061,1148.18,1078.14,766.7,311.44
500,2023-09-12,17,12,4,Centro-Oeste,4,0.067,829.72,774.13,524.32,249.81
498,2023-09-12,12,7,12,Sul,12,0.04,4913.88,4717.32,2630.04,2087.28
497,2023-09-12,19,28,8,Sudeste,3,0.095,313.14,283.39,209.1,74.29
509,2023-09-12,8,9,10,Sul,1,0.033,285.53,276.11,174.93,101.18
502,2023-09-12,3,98,5,Nordeste,8,0.048,7086.88,6746.71,3839.12,2907.59
510,2023-09-12,4,32,16,Sudeste,13,0.09,653.25,594.46,440.7,153.76
521,2023-09-12,15,44,16,Sudeste,30,0.157,12896.7,10871.92,6309.3,4562.62
512,2023-09-12,23,27,12,Sul,8,0.046,2209.2,2107.58,1316.8,790.78
513,2023-09-12,7,137,12,Sul,13,0.033,756.34,731.38,518.83,212.55
514,2023-09-12,22,107,16,Sudeste,11,0.043,1025.09,981.01,719.95,261.06
515,2023-09-12,16,49,8,Sudeste,4,0.055,232.6,219.81,162.48,57.33
516,2023-09-12,24,134,3,Nordeste,21,0.077,8422.68,7774.13,4109.7,3664.43
517,2023-09-12,12,46,5,Nordeste,4,0.086,1637.96,1497.1,876.68,620.42
518,2023-09-12,13,20,16,Sudeste,6,0.09,597.48,543.71,436.68,107.03
519,2023-09-12,2,132,12,Sul,2,0.011,518.94,513.23,291.14,222.09
520,2023-09-12,9,135,10,Sul,5,0.006,3798.45,3775.66,1929.2,1846.46
522,2023-09-12,10,84,16,Sudeste,5,0.099,557.25,502.08,395.8,106.28
523,2023-09-12,5,25,8,Sudeste,1,0.005,194.16,193.19,124.45,68.74
524,2023-09-12,12,90,10,Sul,2,0.035,818.98,790.32,438.34,351.98
496,2023-09-12,22,80,5,Nordeste,3,0.051,279.57,265.31,196.35,68.96
511,2023-09-12,6,70,1,Sul,10,0.067,7972.0,7437.88,4107.9,3329.98
495,2023-09-12,12,39,12,Sul,5,0.1,2047.45,1842.71,1095.85,746.86
484,2023-09-12,22,38,6,Nordeste,1,0.091,93.19,84.71,65.45,19.26
493,2023-09-12,16,114,16,Sudeste,26,0.015,1511.9,1489.22,1056.12,433.1
494,2023-09-12,24,44,15,Sudeste,29,0.005,11631.32,11573.16,5675.3,5897.86
465,2023-09-12,23,111,8,Sudeste,4,0.004,1104.6,1100.18,658.4,441.78
466,2023-09-12,18,42,6,Nordeste,9,0.07,4510.53,4194.79,2470.14,1724.65
467,2023-09-12,21,19,2,Norte,8,0.009,3487.6,3456.21,1670.64,1785.57
468,2023-09-12,2,17,1,Sul,7,0.016,1816.29,1787.23,1018.99,768.24
469,2023-09-12,21,124,8,Sudeste,4,0.051,1743.8,1654.87,835.32,819.55
471,2023-09-12,5,42,6,Nordeste,5,0.036,970.8,935.85,622.25,313.6
472,2023-09-12,22,49,15,Sudeste,2,0.084,186.38,170.72,130.9,39.82
473,2023-09-12,22,40,10,Sul,20,0.123,1863.8,1634.55,1309.0,325.55
474,2023-09-12,16,113,15,Sudeste,1,0.042,58.15,55.71,40.62,15.09
475,2023-09-12,24,86,8,Sudeste,1,0.047,401.08,382.23,195.7,186.53
476,2023-09-12,20,124,8,Sudeste,2,0.075,513.0,474.52,290.06,184.46
477,2023-09-12,11,43,16,Sudeste,1,0.078,158.93,146.53,94.85,51.68
478,2023-09-12,24,67,16,Sudeste,3,0.044,1203.24,1150.3,587.1,563.2
470,2023-09-12,16,78,16,Sudeste,5,0.052,290.75,275.63,203.1,72.53
480,2023-09-12,4,136,11,Centro-Oeste,2,0.062,100.5,94.27,67.8,26.47
479,2023-09-12,12,18,12,Sul,7,0.03,2866.43,2780.44,1534.19,1246.25
491,2023-09-12,17,13,10,Sul,4,0.056,829.72,783.26,524.32,258.94
490,2023-09-12,6,113,8,Sudeste,6,0.067,4783.2,4462.73,2464.74,1997.99
488,2023-09-12,5,6,8,Sudeste,11,0.01,2135.76,2114.4,1368.95,745.45
487,2023-09-12,5,95,6,Nordeste,3,0.085,582.48,532.97,373.35,159.62
489,2023-09-12,17,39,12,Sul,2,0.002,414.86,414.03,262.16,151.87
485,2023-09-12,23,133,14,Centro-Oeste,4,0.019,1104.6,1083.61,658.4,425.21
492,2023-09-12,22,15,14,Centro-Oeste,5,0.027,465.95,453.37,327.25,126.12
483,2023-09-12,4,58,12,Sul,15,0.076,753.75,696.46,508.5,187.96
482,2023-09-12,17,78,15,Sudeste,2,0.025,414.86,404.49,262.16,142.33
481,2023-09-12,3,72,10,Sul,26,0.109,23032.36,20521.83,12477.14,8044.69
486,2023-09-12,1,69,10,Sul,3,0.049,305.76,290.78,205.89,84.89
547,2023-09-13,12,23,14,Centro-Oeste,7,0.048,2866.43,2728.84,1534.19,1194.65
553,2023-09-13,16,20,8,Sudeste,14,0.034,814.1,786.42,568.68,217.74
548,2023-09-13,18,27,10,Sul,9,0.065,4510.53,4217.35,2470.14,1747.21
549,2023-09-13,11,118,14,Centro-Oeste,28,0.171,4450.04,3689.08,2655.8,1033.28
550,2023-09-13,22,90,1,Sul,1,0.082,93.19,85.55,65.45,20.1
551,2023-09-13,24,5,1,Sul,9,0.018,3609.72,3544.75,1761.3,1783.45
552,2023-09-13,3,88,8,Sudeste,7,0.019,6201.02,6083.2,3359.23,2723.97
554,2023-09-13,2,59,10,Sul,3,0.053,778.41,737.15,436.71,300.44
560,2023-09-13,10,50,8,Sudeste,37,0.166,4123.65,3439.12,2928.92,510.2
556,2023-09-13,3,13,10,Sul,11,0.01,9744.46,9647.02,5278.79,4368.23
557,2023-09-13,3,19,7,Norte,4,0.08,3543.44,3259.96,1919.56,1340.4
558,2023-09-13,18,61,12,Sul,12,0.062,6014.04,5641.17,3293.52,2347.65
559,2023-09-13,10,65,2,Norte,5,0.04,557.25,534.96,395.8,139.16
561,2023-09-13,11,87,12,Sul,6,0.051,953.58,904.95,569.1,335.85
562,2023-09-13,12,101,3,Nordeste,3,0.037,1228.47,1183.02,657.51,525.51
546,2023-09-13,4,14,5,Nordeste,6,0.039,301.5,289.74,203.4,86.34
563,2023-09-13,17,103,15,Sudeste,3,0.069,622.29,579.35,393.24,186.11
555,2023-09-13,19,6,8,Sudeste,14,0.083,1461.32,1340.03,975.8,364.23
545,2023-09-13,2,15,4,Centro-Oeste,1,0.093,259.47,235.34,145.57,89.77
541,2023-09-13,18,67,16,Sudeste,4,0.003,2004.68,1998.67,1097.84,900.83
543,2023-09-13,16,5,1,Sul,13,0.051,755.95,717.4,528.06,189.34
544,2023-09-13,19,39,10,Sul,5,0.085,521.9,477.54,348.5,129.04
525,2023-09-13,24,97,7,Norte,3,0.077,1203.24,1110.59,587.1,523.49
526,2023-09-13,22,100,14,Centro-Oeste,6,0.07,559.14,520.0,392.7,127.3
527,2023-09-13,9,80,5,Nordeste,3,0.009,2279.07,2258.56,1157.52,1101.04
529,2023-09-13,1,78,16,Sudeste,1,0.021,101.92,99.78,68.63,31.15
530,2023-09-13,16,115,16,Sudeste,2,0.081,116.3,106.88,81.24,25.64
531,2023-09-13,17,26,2,Norte,6,0.061,1244.58,1168.66,786.48,382.18
532,2023-09-13,22,68,1,Sul,1,0.091,93.19,84.71,65.45,19.26
528,2023-09-13,4,99,5,Nordeste,10,0.089,502.5,457.78,339.0,118.78
534,2023-09-13,7,75,13,Centro-Oeste,13,0.022,756.34,739.7,518.83,220.87
535,2023-09-13,1,20,16,Sudeste,11,0.05,1121.12,1065.06,754.93,310.13
536,2023-09-13,13,46,3,Nordeste,12,0.064,1194.96,1118.48,873.36,245.12
537,2023-09-13,7,134,5,Nordeste,10,0.055,581.8,549.8,399.1,150.7
538,2023-09-13,20,15,13,Centro-Oeste,3,0.097,769.5,694.86,435.09,259.77
539,2023-09-13,16,89,8,Sudeste,4,0.062,232.6,218.18,162.48,55.7
540,2023-09-13,13,94,12,Sul,14,0.063,1394.12,1306.29,1018.92,287.37
533,2023-09-13,14,59,12,Sul,5,0.001,970.45,969.48,579.45,390.03
542,2023-09-13,13,5,12,Sul,8,0.078,796.64,734.5,582.24,152.26
597,2023-09-14,14,45,13,Centro-Oeste,12,0.086,2329.08,2128.78,1390.68,738.1
596,2023-09-14,10,84,8,Sudeste,10,0.003,1114.5,1111.16,791.6,319.56
595,2023-09-14,24,66,10,Sul,2,0.017,802.16,788.52,391.4,397.12
594,2023-09-14,18,4,1,Sul,11,0.052,5512.87,5226.2,3019.06,2207.14
591,2023-09-14,8,130,16,Sudeste,3,0.05,856.59,813.76,524.79,288.97
592,2023-09-14,7,9,12,Sul,5,0.094,290.9,263.56,199.55,64.01
590,2023-09-14,21,7,1,Sul,5,0.076,2179.75,2014.09,1044.15,969.94
610,2023-09-14,22,9,1,Sul,5,0.084,465.95,426.81,327.25,99.56
593,2023-09-14,14,29,13,Centro-Oeste,3,0.025,582.27,567.71,347.67,220.04
598,2023-09-14,3,11,4,Centro-Oeste,1,0.02,885.86,868.14,479.89,388.25
608,2023-09-14,24,41,5,Nordeste,14,0.14,5615.12,4829.0,2739.8,2089.2
600,2023-09-14,13,131,9,Centro-Oeste,24,0.029,2389.92,2320.61,1746.72,573.89
601,2023-09-14,16,113,16,Sudeste,3,0.084,174.45,159.8,121.86,37.94
602,2023-09-14,6,132,12,Sul,1,0.088,797.2,727.05,410.79,316.26
603,2023-09-14,11,75,4,Centro-Oeste,10,0.037,1589.3,1530.5,948.5,582.0
604,2023-09-14,2,77,15,Sudeste,19,0.069,4929.93,4589.76,2765.83,1823.93
605,2023-09-14,9,111,16,Sudeste,1,0.041,759.69,728.54,385.84,342.7
606,2023-09-14,9,87,12,Sul,2,0.093,1519.38,1378.08,771.68,606.4
607,2023-09-14,11,62,5,Nordeste,5,0.059,794.65,747.77,474.25,273.52
609,2023-09-14,15,68,1,Sul,4,0.057,1719.56,1621.55,841.24,780.31
589,2023-09-14,24,47,9,Centro-Oeste,1,0.089,401.08,365.38,195.7,169.68
599,2023-09-14,18,17,10,Sul,4,0.022,2004.68,1960.58,1097.84,862.74
588,2023-09-14,14,101,6,Nordeste,2,0.072,388.18,360.23,231.78,128.45
576,2023-09-14,13,68,12,Sul,5,0.042,497.9,476.99,363.9,113.09
586,2023-09-14,20,140,7,Norte,1,0.038,256.5,246.75,145.03,101.72
587,2023-09-14,11,12,4,Centro-Oeste,2,0.091,317.86,288.93,189.7,99.23
564,2023-09-14,18,82,12,Sul,5,0.032,2505.85,2425.66,1372.3,1053.36
565,2023-09-14,23,77,16,Sudeste,32,0.006,8836.8,8783.78,5267.2,3516.58
566,2023-09-14,13,69,12,Sul,1,0.088,99.58,90.82,72.78,18.04
567,2023-09-14,21,34,14,Centro-Oeste,3,0.086,1307.85,1195.37,626.49,568.88
569,2023-09-14,2,2,7,Norte,2,0.046,518.94,495.07,291.14,203.93
570,2023-09-14,21,136,11,Centro-Oeste,4,0.1,1743.8,1569.42,835.32,734.1
571,2023-09-14,11,52,5,Nordeste,1,0.088,158.93,144.94,94.85,50.09
572,2023-09-14,11,106,16,Sudeste,4,0.068,635.72,592.49,379.4,213.09
573,2023-09-14,21,134,5,Nordeste,4,0.059,1743.8,1640.92,835.32,805.6
568,2023-09-14,15,69,12,Sul,2,0.048,859.78,818.51,420.62,397.89
575,2023-09-14,24,121,5,Nordeste,18,0.056,7219.44,6815.15,3522.6,3292.55
577,2023-09-14,11,19,7,Norte,9,0.021,1430.37,1400.33,853.65,546.68
578,2023-09-14,10,4,12,Sul,8,0.048,891.6,848.8,633.28,215.52
579,2023-09-14,9,19,7,Norte,6,0.001,4558.14,4553.58,2315.04,2238.54
580,2023-09-14,7,132,1,Sul,2,0.084,116.36,106.59,79.82,26.77
581,2023-09-14,8,67,8,Sudeste,4,0.037,1142.12,1099.86,699.72,400.14
582,2023-09-14,18,45,14,Centro-Oeste,10,0.029,5011.7,4866.36,2744.6,2121.76
583,2023-09-14,8,63,16,Sudeste,4,0.042,1142.12,1094.15,699.72,394.43
584,2023-09-14,15,36,3,Nordeste,8,0.012,3439.12,3397.85,1682.48,1715.37
585,2023-09-14,6,122,8,Sudeste,19,0.018,15146.8,14874.16,7805.01,7069.15
574,2023-09-14,21,70,10,Sul,11,0.086,4795.45,4383.04,2297.13,2085.91
652,2023-09-15,3,74,4,Centro-Oeste,1,0.1,885.86,797.27,479.89,317.38
651,2023-09-15,12,47,11,Centro-Oeste,6,0.031,2456.94,2380.77,1315.02,1065.75
650,2023-09-15,13,50,16,Sudeste,33,0.062,3286.14,3082.4,2401.74,680.66
649,2023-09-15,8,27,10,Sul,10,0.065,2855.3,2669.71,1749.3,920.41
648,2023-09-15,8,52,3,Nordeste,7,0.087,1998.71,1824.82,1224.51,600.31
642,2023-09-15,9,39,10,Sul,1,0.01,759.69,752.09,385.84,366.25
646,2023-09-15,16,34,13,Centro-Oeste,7,0.036,407.05,392.4,284.34,108.06
645,2023-09-15,7,12,11,Centro-Oeste,2,0.093,116.36,105.54,79.82,25.72
644,2023-09-15,20,4,1,Sul,12,0.028,3078.0,2991.82,1740.36,1251.46
643,2023-09-15,2,98,5,Nordeste,13,0.009,3373.11,3342.75,1892.41,1450.34
653,2023-09-15,2,79,5,Nordeste,7,0.067,1816.29,1694.6,1018.99,675.61
647,2023-09-15,18,64,10,Sul,2,0.068,1002.34,934.18,548.92,385.26
654,2023-09-15,2,124,8,Sudeste,3,0.047,778.41,741.82,436.71,305.11
666,2023-09-15,10,15,14,Centro-Oeste,6,0.048,668.7,636.6,474.96,161.64
